user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type
999,2024-02-13,52,46-60,1.4,1.0,0.7,3.1,Laptop,Mobile Data
1000,2024-05-04,17,13-18,3.1,2.3,0.7,6.1,Tablet,Mobile Data
1001,2024-06-30,39,36-45,2.1,5.5,3.3,10.9,Tablet,WiFi
1002,2024-09-04,63,60+,0.4,2.2,2.9,5.5,Mobile,WiFi
1003,2024-08-25,59,46-60,0.8,4.2,1.2,6.2,Tablet,WiFi
1004,2024-12-05,30,26-35,3.0,2.0,0.9,5.9,Mobile,Mobile Data
1005,2024-05-04,26,26-35,2.3,3.1,0.9,6.3,Laptop,WiFi
1006,2024-09-06,36,36-45,1.5,6.3,0.9,8.7,Mobile,WiFi
1007,2024-08-11,54,46-60,2.7,3.9,2.1,8.7,Mobile,WiFi
1008,2024-08-23,60,46-60,2.5,2.1,3.2,7.8,Tablet,WiFi
1009,2024-02-07,17,13-18,2.9,1.5,3.0,7.4,Mobile,WiFi
1010,2024-03-14,60,46-60,0.4,4.4,0.9,5.7,Laptop,WiFi
1011,2024-11-04,68,60+,2.3,2.9,1.6,6.8,Tablet,Mobile Data
1012,2024-10-15,19,19-25,4.0,6.1,1.1,11.2,Mobile,WiFi
1013,2024-05-22,43,36-45,1.2,4.3,1.6,7.1,Laptop,WiFi
1014,2024-03-04,54,46-60,0.3,6.2,1.8,8.3,Mobile,Mobile Data
1015,2024-10-15,55,46-60,3.3,6.0,3.2,12.5,Laptop,Mobile Data
1016,2024-04-02,20,19-25,0.4,1.1,3.1,4.6,Mobile,Mobile Data
1017,2024-02-14,19,19-25,0.5,6.5,0.8,7.8,Tablet,WiFi
1018,2024-04-18,26,26-35,0.8,1.8,2.3,4.9,Laptop,Mobile Data
1019,2024-10-23,15,13-18,3.9,6.4,2.3,12.6,Tablet,Mobile Data
1020,2024-04-06,28,26-35,0.2,1.6,2.7,4.5,Tablet,Mobile Data
1021,2024-12-10,23,19-25,2.3,3.2,2.6,8.1,Laptop,Mobile Data
1022,2024-03-04,34,26-35,1.9,2.8,3.0,7.7,Mobile,Mobile Data
1023,2024-08-13,74,60+,3.3,4.7,1.2,9.2,Mobile,Mobile Data
1024,2024-04-03,64,60+,3.6,3.9,1.8,9.3,Laptop,WiFi
1025,2024-03-30,69,60+,3.5,1.1,1.9,6.5,Laptop,WiFi
1026,2024-03-04,59,46-60,2.9,3.4,2.0,8.3,Tablet,Mobile Data
1027,2024-05-12,50,46-60,1.2,4.7,3.2,9.1,Mobile,WiFi
1028,2024-09-30,16,13-18,1.6,3.8,0.6,6.0,Tablet,Mobile Data
1029,2024-10-03,54,46-60,3.3,4.0,3.3,10.6,Laptop,WiFi
1030,2024-05-18,34,26-35,1.7,4.6,3.2,9.5,Mobile,Mobile Data
1031,2024-09-19,33,26-35,2.3,2.4,3.0,7.7,Mobile,WiFi
1032,2024-07-27,15,13-18,1.2,2.6,2.0,5.8,Tablet,WiFi
1033,2024-02-03,33,26-35,0.8,2.8,1.1,4.7,Laptop,Mobile Data
1034,2024-06-23,37,36-45,2.8,5.0,3.4,11.2,Tablet,WiFi
1035,2024-09-23,36,36-45,3.8,4.2,3.4,11.4,Laptop,Mobile Data
1036,2024-06-25,27,26-35,3.3,4.9,0.8,9.0,Mobile,Mobile Data
1037,2024-06-12,37,36-45,1.3,3.8,3.2,8.3,Mobile,WiFi
1038,2024-11-28,27,26-35,1.0,5.6,2.2,8.8,Laptop,Mobile Data
1039,2024-02-07,26,26-35,3.6,1.7,2.3,7.6,Mobile,Mobile Data
1040,2024-02-05,35,26-35,2.0,4.7,1.4,8.1,Mobile,Mobile Data
1041,2024-10-02,61,60+,3.9,3.6,2.9,10.4,Laptop,Mobile Data
1042,2024-06-02,31,26-35,3.3,2.2,3.4,8.9,Laptop,Mobile Data
1043,2024-05-12,18,13-18,1.4,1.6,2.4,5.4,Mobile,Mobile Data
1044,2024-12-09,13,13-18,2.3,1.1,3.4,6.8,Tablet,Mobile Data
1045,2024-12-06,30,26-35,2.7,4.4,0.7,7.8,Tablet,WiFi
1046,2024-12-26,52,46-60,2.6,4.3,2.6,9.5,Tablet,Mobile Data
1047,2024-02-05,40,36-45,3.1,2.6,3.2,8.9,Tablet,Mobile Data
1048,2024-08-12,39,36-45,3.5,2.3,1.5,7.3,Laptop,Mobile Data
1049,2024-03-30,65,60+,2.4,1.5,0.9,4.8,Laptop,WiFi
1050,2024-10-17,24,19-25,2.2,1.3,2.2,5.7,Mobile,WiFi
1051,2024-10-19,34,26-35,0.5,3.1,3.1,6.7,Mobile,WiFi
1052,2024-06-26,75,60+,3.1,4.3,2.0,9.4,Tablet,Mobile Data
1053,2024-10-20,44,36-45,1.4,6.5,0.7,8.6,Mobile,Mobile Data
1054,2024-07-22,25,19-25,2.2,3.3,2.3,7.8,Laptop,WiFi
1055,2024-01-25,55,46-60,0.3,3.2,3.3,6.8,Tablet,Mobile Data
1056,2024-08-03,40,36-45,1.6,1.4,2.2,5.2,Tablet,Mobile Data
1057,2024-10-11,15,13-18,0.2,4.4,2.6,7.2,Mobile,WiFi
1058,2024-07-13,17,13-18,3.4,6.6,3.2,13.2,Mobile,WiFi
1059,2024-12-08,15,13-18,2.4,4.4,1.4,8.2,Tablet,Mobile Data
1060,2024-02-26,35,26-35,1.8,3.0,3.0,7.8,Mobile,WiFi
1061,2024-11-25,51,46-60,3.8,3.0,2.6,9.4,Tablet,WiFi
1062,2024-03-23,39,36-45,3.2,6.8,3.4,13.4,Laptop,WiFi
1063,2024-06-14,52,46-60,0.4,6.4,1.1,7.9,Tablet,Mobile Data
1064,2024-02-28,68,60+,2.3,3.1,1.5,6.9,Mobile,WiFi
1065,2024-03-31,38,36-45,3.1,5.6,2.0,10.7,Tablet,WiFi
1066,2024-12-18,42,36-45,2.5,6.3,2.1,10.9,Laptop,Mobile Data
1067,2024-05-22,68,60+,1.6,2.8,1.5,5.9,Laptop,Mobile Data
1068,2024-08-21,57,46-60,3.9,6.7,0.6,11.2,Tablet,WiFi
1069,2024-02-29,52,46-60,3.1,1.9,1.2,6.2,Tablet,WiFi
1070,2024-10-06,70,60+,3.8,3.9,0.9,8.6,Tablet,WiFi
1071,2024-11-23,20,19-25,2.5,5.1,1.2,8.8,Laptop,Mobile Data
1072,2024-09-30,22,19-25,3.8,1.8,1.9,7.5,Laptop,WiFi
1073,2024-08-14,69,60+,3.9,3.2,1.5,8.6,Tablet,Mobile Data
1074,2024-05-20,67,60+,2.8,2.2,1.1,6.1,Mobile,Mobile Data
1075,2024-07-12,16,13-18,0.8,1.5,1.5,3.8,Tablet,WiFi
1076,2024-03-17,50,46-60,2.5,5.4,1.9,9.8,Laptop,Mobile Data
1077,2024-12-20,49,46-60,1.6,4.1,2.9,8.6,Laptop,Mobile Data
1078,2024-03-24,38,36-45,2.0,6.2,2.0,10.2,Laptop,Mobile Data
1079,2024-05-05,32,26-35,3.9,5.0,0.8,9.7,Mobile,Mobile Data
1080,2024-01-19,18,13-18,0.4,6.9,2.8,10.1,Tablet,WiFi
1081,2024-11-06,22,19-25,2.3,6.7,2.4,11.4,Mobile,Mobile Data
1082,2024-02-19,35,26-35,3.1,4.1,2.9,10.1,Laptop,WiFi
1083,2024-08-25,25,19-25,2.1,2.5,1.3,5.9,Mobile,WiFi
1084,2024-11-28,17,13-18,1.5,3.4,2.9,7.8,Tablet,WiFi
1085,2024-08-07,23,19-25,3.6,3.0,1.7,8.3,Tablet,WiFi
1086,2024-01-17,75,60+,0.6,1.9,1.6,4.1,Mobile,WiFi
1087,2024-11-01,75,60+,1.2,4.5,3.1,8.8,Laptop,Mobile Data
1088,2024-12-13,15,13-18,0.4,3.0,2.7,6.1,Laptop,Mobile Data
1089,2024-11-11,40,36-45,2.6,6.2,3.2,12.0,Tablet,Mobile Data
1090,2024-10-05,75,60+,2.4,6.2,0.9,9.5,Tablet,Mobile Data
1091,2024-03-23,21,19-25,1.6,6.5,2.9,11.0,Mobile,WiFi
1092,2024-09-24,66,60+,0.7,5.4,3.4,9.5,Mobile,Mobile Data
1093,2024-11-11,19,19-25,2.4,5.6,1.5,9.5,Laptop,WiFi
1094,2024-12-02,16,13-18,2.7,5.3,1.3,9.3,Tablet,Mobile Data
1095,2024-08-12,54,46-60,1.1,5.4,3.3,9.8,Mobile,WiFi
1096,2024-02-09,32,26-35,3.1,7.0,2.8,12.9,Tablet,Mobile Data
1097,2024-11-01,37,36-45,3.4,4.0,2.5,9.9,Tablet,WiFi
1098,2024-07-17,39,36-45,0.2,4.3,2.8,7.3,Mobile,WiFi
1099,2024-11-22,34,26-35,0.7,2.8,2.8,6.3,Mobile,Mobile Data
1100,2024-11-12,25,19-25,4.0,6.8,0.6,11.4,Tablet,Mobile Data
1101,2024-02-23,24,19-25,1.4,2.6,3.0,7.0,Tablet,WiFi
1102,2024-05-09,17,13-18,3.7,2.0,2.1,7.8,Laptop,WiFi
1103,2024-05-01,68,60+,0.8,4.1,1.5,6.4,Mobile,WiFi
1104,2024-03-16,63,60+,0.7,4.5,2.4,7.6,Tablet,WiFi
1105,2024-09-09,47,46-60,2.6,4.6,2.5,9.7,Tablet,WiFi
1106,2024-04-28,28,26-35,3.5,3.0,1.6,8.1,Mobile,WiFi
1107,2024-09-29,47,46-60,1.3,4.8,2.3,8.4,Laptop,WiFi
1108,2024-10-11,49,46-60,2.1,2.7,3.4,8.2,Mobile,WiFi
1109,2024-11-10,38,36-45,0.9,4.4,2.0,7.3,Tablet,Mobile Data
1110,2024-02-02,73,60+,1.0,4.9,2.9,8.8,Mobile,Mobile Data
1111,2024-11-29,64,60+,0.7,4.9,0.7,6.3,Tablet,WiFi
1112,2024-06-05,33,26-35,2.9,2.9,3.4,9.2,Tablet,Mobile Data
1113,2024-02-07,57,46-60,2.0,6.3,0.5,8.8,Tablet,WiFi
1114,2024-01-04,42,36-45,1.3,4.3,1.9,7.5,Tablet,WiFi
1115,2024-12-07,33,26-35,2.9,2.3,2.3,7.5,Laptop,WiFi
1116,2024-10-05,68,60+,0.4,5.0,1.5,6.9,Tablet,WiFi
1117,2024-05-18,70,60+,0.7,3.5,1.4,5.6,Mobile,Mobile Data
1118,2024-11-23,26,26-35,1.2,3.0,2.1,6.3,Mobile,Mobile Data
1119,2024-08-10,26,26-35,3.7,3.4,1.0,8.1,Tablet,WiFi
1120,2024-04-29,23,19-25,2.0,5.4,2.5,9.9,Mobile,Mobile Data
1121,2024-12-09,31,26-35,2.6,2.8,2.0,7.4,Tablet,WiFi
1122,2024-11-26,26,26-35,3.0,2.7,2.9,8.6,Laptop,WiFi
1123,2024-09-14,16,13-18,0.7,2.8,1.3,4.8,Tablet,Mobile Data
1124,2024-04-26,65,60+,2.3,4.2,1.9,8.4,Laptop,WiFi
1125,2024-06-25,39,36-45,2.9,3.1,3.0,9.0,Mobile,WiFi
1126,2024-05-30,24,19-25,3.9,4.2,3.3,11.4,Mobile,WiFi
1127,2024-09-10,65,60+,0.3,3.0,3.4,6.7,Tablet,WiFi
1128,2024-07-12,22,19-25,1.0,6.3,1.0,8.3,Laptop,WiFi
1129,2024-01-09,20,19-25,2.0,5.9,3.0,10.9,Mobile,WiFi
1130,2024-01-04,19,19-25,3.8,3.6,2.2,9.6,Mobile,Mobile Data
1131,2024-03-25,23,19-25,0.5,4.8,0.5,5.8,Laptop,WiFi
1132,2024-10-11,30,26-35,0.3,3.2,3.2,6.7,Mobile,WiFi
1133,2024-09-23,45,36-45,1.9,3.1,3.4,8.4,Mobile,WiFi
1134,2024-08-18,41,36-45,2.2,2.3,3.2,7.7,Tablet,WiFi
1135,2024-08-17,44,36-45,1.3,2.5,1.9,5.7,Tablet,Mobile Data
1136,2024-12-30,18,13-18,0.6,6.5,1.7,8.8,Laptop,Mobile Data
1137,2024-06-17,25,19-25,1.7,2.5,0.7,4.9,Tablet,WiFi
1138,2024-05-12,45,36-45,3.5,5.9,2.1,11.5,Mobile,WiFi
1139,2024-04-16,20,19-25,3.7,4.6,2.7,11.0,Mobile,Mobile Data
1140,2024-09-04,24,19-25,1.0,5.9,3.1,10.0,Mobile,Mobile Data
1141,2024-09-30,44,36-45,2.0,3.1,2.9,8.0,Laptop,Mobile Data
1142,2024-06-29,27,26-35,3.9,5.5,2.4,11.8,Laptop,Mobile Data
1143,2024-04-30,37,36-45,3.7,5.1,0.6,9.4,Tablet,Mobile Data
1144,2024-07-21,69,60+,0.5,3.2,3.4,7.1,Laptop,WiFi
1145,2024-03-16,20,19-25,3.9,4.7,1.3,9.9,Mobile,WiFi
1146,2024-06-30,18,13-18,3.8,1.2,1.9,6.9,Tablet,WiFi
1147,2024-07-27,14,13-18,2.9,6.6,1.4,10.9,Laptop,WiFi
1148,2024-12-15,13,13-18,0.4,6.4,2.0,8.8,Mobile,WiFi
1149,2024-06-13,18,13-18,0.8,3.6,1.2,5.6,Laptop,Mobile Data
1150,2024-05-09,43,36-45,3.7,4.6,0.9,9.2,Tablet,Mobile Data
1151,2024-08-15,27,26-35,0.7,3.7,3.3,7.7,Tablet,WiFi
1152,2024-11-04,73,60+,3.1,3.2,1.8,8.1,Mobile,Mobile Data
1153,2024-10-04,27,26-35,2.6,1.5,2.8,6.9,Mobile,Mobile Data
1154,2024-02-04,26,26-35,1.8,4.0,1.7,7.5,Mobile,Mobile Data
1155,2024-10-16,31,26-35,3.9,5.3,1.3,10.5,Tablet,WiFi
1156,2024-04-04,16,13-18,3.9,1.4,3.0,8.3,Tablet,WiFi
1157,2024-03-12,16,13-18,1.0,1.8,1.2,4.0,Tablet,WiFi
1158,2024-01-21,20,19-25,3.7,5.8,1.5,11.0,Laptop,WiFi
1159,2024-06-07,75,60+,1.3,4.5,2.3,8.1,Mobile,WiFi
1160,2024-05-12,24,19-25,2.7,4.0,2.2,8.9,Laptop,Mobile Data
1161,2024-04-26,47,46-60,3.4,3.5,0.5,7.4,Tablet,Mobile Data
1162,2024-04-24,56,46-60,3.3,4.7,2.8,10.8,Tablet,WiFi
1163,2024-12-19,41,36-45,1.5,2.6,2.0,6.1,Laptop,Mobile Data
1164,2024-02-29,22,19-25,1.6,2.9,3.3,7.8,Mobile,Mobile Data
1165,2024-12-10,34,26-35,3.4,5.6,2.0,11.0,Mobile,WiFi
1166,2024-06-15,20,19-25,0.6,1.8,1.4,3.8,Laptop,Mobile Data
1167,2024-06-24,74,60+,3.6,2.4,2.9,8.9,Laptop,Mobile Data
1168,2024-05-03,21,19-25,2.0,6.2,2.3,10.5,Tablet,Mobile Data
1169,2024-01-13,39,36-45,3.1,5.0,1.5,9.6,Laptop,WiFi
1170,2024-10-24,13,13-18,3.4,3.6,2.3,9.3,Tablet,WiFi
1171,2024-01-19,44,36-45,2.3,2.3,1.2,5.8,Laptop,Mobile Data
1172,2024-10-15,21,19-25,0.3,4.0,2.3,6.6,Mobile,Mobile Data
1173,2024-12-10,15,13-18,3.4,4.7,2.1,10.2,Tablet,WiFi
1174,2024-01-09,13,13-18,3.7,2.8,1.4,7.9,Mobile,WiFi
1175,2024-11-22,14,13-18,1.8,4.9,2.1,8.8,Laptop,Mobile Data
1176,2024-11-16,44,36-45,1.6,3.8,0.6,6.0,Mobile,Mobile Data
1177,2024-01-30,40,36-45,2.9,4.5,1.0,8.4,Mobile,WiFi
1178,2024-01-13,27,26-35,1.6,2.4,1.5,5.5,Mobile,Mobile Data
1179,2024-07-29,36,36-45,0.5,6.8,1.8,9.1,Mobile,Mobile Data
1180,2024-02-22,74,60+,2.0,1.5,2.6,6.1,Laptop,WiFi
1181,2024-03-07,24,19-25,1.4,2.7,2.5,6.6,Mobile,Mobile Data
1182,2024-02-13,15,13-18,0.6,1.5,2.7,4.8,Mobile,Mobile Data
1183,2024-06-17,14,13-18,1.9,6.5,2.5,10.9,Laptop,Mobile Data
1184,2024-10-18,65,60+,3.0,3.1,2.0,8.1,Laptop,WiFi
1185,2024-10-02,68,60+,0.5,3.8,1.5,5.8,Mobile,Mobile Data
1186,2024-09-29,35,26-35,3.4,1.4,2.8,7.6,Mobile,Mobile Data
1187,2024-11-11,54,46-60,3.6,2.3,1.5,7.4,Laptop,WiFi
1188,2024-05-22,51,46-60,2.7,6.7,2.2,11.6,Mobile,Mobile Data
1189,2024-07-09,22,19-25,2.4,1.1,2.9,6.4,Laptop,WiFi
1190,2024-07-06,55,46-60,2.0,2.4,1.5,5.9,Mobile,Mobile Data
1191,2024-02-11,15,13-18,1.5,5.0,2.2,8.7,Laptop,Mobile Data
1192,2024-02-20,20,19-25,2.6,2.9,1.8,7.3,Laptop,WiFi
1193,2024-12-29,61,60+,2.6,6.3,2.7,11.6,Tablet,WiFi
1194,2024-08-05,45,36-45,1.8,4.7,3.0,9.5,Tablet,Mobile Data
1195,2024-03-16,40,36-45,2.7,3.7,1.4,7.8,Laptop,Mobile Data
1196,2024-12-18,57,46-60,2.2,2.6,1.5,6.3,Laptop,WiFi
1197,2024-04-20,14,13-18,2.5,2.6,3.0,8.1,Tablet,Mobile Data
1198,2024-07-02,21,19-25,1.3,2.5,3.2,7.0,Mobile,Mobile Data
1199,2024-01-09,56,46-60,3.0,3.3,1.3,7.6,Mobile,Mobile Data
1200,2024-11-17,39,36-45,1.5,5.7,1.6,8.8,Laptop,WiFi
1201,2024-06-17,53,46-60,2.1,4.7,1.2,8.0,Tablet,WiFi
1202,2024-01-25,23,19-25,0.9,1.4,2.5,4.8,Tablet,Mobile Data
1203,2024-11-17,36,36-45,0.7,1.9,2.4,5.0,Laptop,Mobile Data
1204,2024-05-29,75,60+,3.3,6.0,2.6,11.9,Laptop,WiFi
1205,2024-01-04,26,26-35,3.6,7.0,3.4,14.0,Tablet,WiFi
1206,2024-03-03,70,60+,1.3,3.6,0.9,5.8,Laptop,WiFi
1207,2024-05-06,29,26-35,3.4,6.6,1.0,11.0,Tablet,WiFi
1208,2024-02-28,32,26-35,2.8,2.9,0.9,6.6,Mobile,WiFi
1209,2024-11-12,23,19-25,0.4,6.3,3.4,10.1,Mobile,WiFi
1210,2024-07-11,17,13-18,1.5,6.2,1.6,9.3,Tablet,Mobile Data
1211,2024-09-19,42,36-45,0.6,2.4,0.6,3.6,Laptop,WiFi
1212,2024-04-21,45,36-45,2.5,5.7,1.8,10.0,Mobile,Mobile Data
1213,2024-08-26,50,46-60,1.9,5.1,1.2,8.2,Tablet,WiFi
1214,2024-02-09,18,13-18,3.9,3.4,1.9,9.2,Laptop,WiFi
1215,2024-09-07,51,46-60,2.7,5.9,1.0,9.6,Tablet,WiFi
1216,2024-11-11,43,36-45,1.2,3.3,3.2,7.7,Tablet,WiFi
1217,2024-08-02,51,46-60,2.7,3.7,3.4,9.8,Laptop,Mobile Data
1218,2024-10-26,62,60+,1.9,3.0,2.5,7.4,Mobile,Mobile Data
1219,2024-03-14,17,13-18,1.3,3.7,2.6,7.6,Laptop,Mobile Data
1220,2024-04-14,26,26-35,0.6,3.4,2.9,6.9,Laptop,WiFi
1221,2024-07-31,46,46-60,0.8,6.4,1.8,9.0,Laptop,Mobile Data
1222,2024-06-06,64,60+,1.4,5.6,2.1,9.1,Tablet,WiFi
1223,2024-09-26,16,13-18,2.2,3.9,1.3,7.4,Tablet,WiFi
1224,2024-08-05,19,19-25,3.5,6.7,2.8,13.0,Laptop,Mobile Data
1225,2024-03-12,18,13-18,1.4,4.0,1.3,6.7,Mobile,Mobile Data
1226,2024-11-05,43,36-45,2.1,4.9,2.3,9.3,Mobile,WiFi
1227,2024-05-09,28,26-35,3.4,6.6,0.6,10.6,Tablet,WiFi
1228,2024-08-14,37,36-45,1.2,4.1,2.2,7.5,Laptop,WiFi
1229,2024-11-15,48,46-60,2.5,2.4,0.8,5.7,Laptop,Mobile Data
1230,2024-07-04,26,26-35,1.8,2.3,2.8,6.9,Mobile,WiFi
1231,2024-05-08,24,19-25,4.0,4.2,2.3,10.5,Laptop,WiFi
1232,2024-12-26,22,19-25,2.4,6.2,0.9,9.5,Laptop,WiFi
1233,2024-10-18,23,19-25,0.9,1.0,1.7,3.6,Mobile,Mobile Data
1234,2024-06-02,32,26-35,0.7,2.3,1.4,4.4,Tablet,Mobile Data
1235,2024-02-27,70,60+,2.3,5.5,1.8,9.6,Laptop,Mobile Data
1236,2024-12-17,36,36-45,3.2,3.9,1.7,8.8,Tablet,Mobile Data
1237,2024-02-16,38,36-45,2.5,5.7,3.3,11.5,Laptop,Mobile Data
1238,2024-10-10,43,36-45,1.4,1.9,0.7,4.0,Laptop,Mobile Data
1239,2024-09-11,34,26-35,3.8,6.2,2.7,12.7,Tablet,Mobile Data
1240,2024-11-28,42,36-45,3.8,5.6,2.2,11.6,Tablet,Mobile Data
1241,2024-04-14,73,60+,2.1,1.2,0.6,3.9,Laptop,Mobile Data
1242,2024-04-01,17,13-18,3.2,2.7,0.6,6.5,Laptop,WiFi
1243,2024-11-11,22,19-25,3.3,1.2,3.2,7.7,Mobile,WiFi
1244,2024-02-23,67,60+,2.9,5.1,3.4,11.4,Tablet,WiFi
1245,2024-12-08,20,19-25,1.9,1.3,2.8,6.0,Mobile,WiFi
1246,2024-12-02,28,26-35,1.7,6.8,2.8,11.3,Tablet,Mobile Data
1247,2024-05-15,28,26-35,1.4,3.9,1.5,6.8,Tablet,WiFi
1248,2024-04-09,40,36-45,3.0,2.8,3.0,8.8,Laptop,WiFi
1249,2024-05-02,14,13-18,3.6,1.9,2.4,7.9,Tablet,Mobile Data
1250,2024-03-10,24,19-25,2.7,5.2,1.6,9.5,Tablet,WiFi
1251,2024-06-19,27,26-35,1.8,3.4,0.6,5.8,Tablet,WiFi
1252,2024-10-02,61,60+,3.6,4.7,1.7,10.0,Mobile,WiFi
1253,2024-05-07,44,36-45,1.1,5.4,1.4,7.9,Tablet,WiFi
1254,2024-02-29,22,19-25,1.0,6.0,3.3,10.3,Mobile,WiFi
1255,2024-09-03,68,60+,3.2,2.6,2.8,8.6,Laptop,Mobile Data
1256,2024-08-21,66,60+,0.3,6.3,1.4,8.0,Laptop,Mobile Data
1257,2024-11-02,38,36-45,3.3,3.8,1.3,8.4,Mobile,WiFi
1258,2024-06-25,13,13-18,2.6,4.2,1.5,8.3,Tablet,Mobile Data
1259,2024-03-20,65,60+,0.7,4.1,0.7,5.5,Laptop,Mobile Data
1260,2024-03-20,18,13-18,3.6,4.4,2.8,10.8,Laptop,Mobile Data
1261,2024-03-16,28,26-35,2.5,6.5,2.2,11.2,Mobile,WiFi
1262,2024-11-06,40,36-45,1.3,3.1,2.9,7.3,Laptop,WiFi
1263,2024-07-22,58,46-60,0.7,5.5,3.2,9.4,Laptop,Mobile Data
1264,2024-11-25,17,13-18,0.4,6.8,1.2,8.4,Tablet,Mobile Data
1265,2024-09-01,58,46-60,1.1,6.6,1.5,9.2,Tablet,WiFi
1266,2024-08-23,38,36-45,2.0,6.1,1.3,9.4,Mobile,WiFi
1267,2024-03-06,42,36-45,4.0,2.3,2.8,9.1,Tablet,Mobile Data
1268,2024-02-01,23,19-25,1.9,4.9,2.1,8.9,Laptop,Mobile Data
1269,2024-01-04,18,13-18,3.6,3.1,1.8,8.5,Tablet,WiFi
1270,2024-06-02,51,46-60,2.2,6.0,0.8,9.0,Tablet,WiFi
1271,2024-01-29,15,13-18,2.7,1.5,2.5,6.7,Tablet,Mobile Data
1272,2024-04-27,31,26-35,2.5,6.0,2.4,10.9,Tablet,Mobile Data
1273,2024-10-29,70,60+,0.8,5.7,1.9,8.4,Mobile,WiFi
1274,2024-05-13,74,60+,1.2,6.4,3.3,10.9,Mobile,WiFi
1275,2024-04-13,61,60+,0.4,4.7,3.3,8.4,Mobile,Mobile Data
1276,2024-01-28,28,26-35,2.1,6.9,0.6,9.6,Laptop,WiFi
1277,2024-03-16,50,46-60,1.0,4.2,3.0,8.2,Mobile,WiFi
1278,2024-03-23,17,13-18,3.7,6.3,0.6,10.6,Laptop,WiFi
1279,2024-04-20,23,19-25,2.2,1.1,1.4,4.7,Laptop,WiFi
1280,2024-12-07,16,13-18,2.2,6.7,3.3,12.2,Tablet,WiFi
1281,2024-08-06,47,46-60,1.2,2.6,1.6,5.4,Laptop,Mobile Data
1282,2024-09-03,20,19-25,4.0,5.3,1.2,10.5,Tablet,WiFi
1283,2024-08-25,25,19-25,1.5,6.8,3.4,11.7,Mobile,WiFi
1284,2024-12-29,43,36-45,0.7,3.7,0.7,5.1,Tablet,WiFi
1285,2024-05-31,62,60+,2.1,2.3,1.9,6.3,Mobile,Mobile Data
1286,2024-11-08,13,13-18,2.5,3.6,1.4,7.5,Mobile,WiFi
1287,2024-08-03,26,26-35,2.7,4.0,1.3,8.0,Laptop,WiFi
1288,2024-09-01,13,13-18,2.9,5.2,1.1,9.2,Mobile,WiFi
1289,2024-08-09,35,26-35,3.8,6.2,3.5,13.5,Mobile,WiFi
1290,2024-04-28,37,36-45,3.5,3.6,1.2,8.3,Mobile,Mobile Data
1291,2024-09-21,28,26-35,1.5,4.3,3.4,9.2,Tablet,WiFi
1292,2024-10-09,45,36-45,1.1,3.7,1.2,6.0,Tablet,WiFi
1293,2024-02-19,74,60+,3.6,3.0,1.8,8.4,Tablet,Mobile Data
1294,2024-07-17,71,60+,3.8,4.4,2.0,10.2,Laptop,WiFi
1295,2024-12-19,61,60+,3.5,3.6,2.6,9.7,Tablet,WiFi
1296,2024-07-03,60,46-60,0.2,3.5,2.6,6.3,Laptop,WiFi
1297,2024-09-09,15,13-18,1.5,2.4,0.5,4.4,Tablet,WiFi
1298,2024-10-24,63,60+,3.0,2.6,1.6,7.2,Mobile,Mobile Data
1299,2024-12-27,35,26-35,1.5,6.9,3.4,11.8,Tablet,WiFi
1300,2024-09-09,33,26-35,2.3,6.1,1.5,9.9,Laptop,WiFi
1301,2024-01-21,30,26-35,2.4,2.8,0.9,6.1,Laptop,WiFi
1302,2024-04-01,19,19-25,3.4,1.0,1.2,5.6,Laptop,WiFi
1303,2024-06-11,13,13-18,2.1,1.9,3.5,7.5,Tablet,WiFi
1304,2024-08-19,24,19-25,1.7,2.1,1.3,5.1,Mobile,Mobile Data
1305,2024-06-06,31,26-35,1.0,6.7,0.7,8.4,Laptop,WiFi
1306,2024-12-30,15,13-18,0.3,3.2,2.7,6.2,Tablet,Mobile Data
1307,2024-07-27,47,46-60,0.6,6.8,3.4,10.8,Mobile,WiFi
1308,2024-05-04,61,60+,0.8,6.3,2.2,9.3,Mobile,WiFi
1309,2024-03-04,60,46-60,1.7,2.3,2.9,6.9,Laptop,WiFi
1310,2024-07-21,13,13-18,3.6,6.2,2.8,12.6,Laptop,Mobile Data
1311,2024-05-09,18,13-18,1.7,3.3,0.7,5.7,Mobile,Mobile Data
1312,2024-12-30,21,19-25,2.0,1.6,0.7,4.3,Laptop,Mobile Data
1313,2024-01-20,19,19-25,2.3,3.1,1.3,6.7,Tablet,Mobile Data
1314,2024-12-03,61,60+,0.4,4.9,3.4,8.7,Laptop,WiFi
1315,2024-02-09,18,13-18,0.3,5.3,2.8,8.4,Laptop,WiFi
1316,2024-12-09,24,19-25,1.5,1.5,2.4,5.4,Laptop,WiFi
1317,2024-06-19,54,46-60,4.0,5.4,1.7,11.1,Laptop,WiFi
1318,2024-07-18,30,26-35,3.1,5.9,1.2,10.2,Mobile,Mobile Data
1319,2024-09-01,31,26-35,3.9,3.7,0.8,8.4,Laptop,WiFi
1320,2024-12-13,62,60+,3.0,4.2,1.9,9.1,Mobile,WiFi
1321,2024-11-29,24,19-25,3.0,5.9,3.1,12.0,Mobile,WiFi
1322,2024-02-01,38,36-45,0.8,3.1,2.9,6.8,Tablet,Mobile Data
1323,2024-01-26,52,46-60,0.6,2.5,0.9,4.0,Mobile,Mobile Data
1324,2024-08-06,51,46-60,2.3,2.0,2.6,6.9,Laptop,WiFi
